author,updated_at,like_count,text,public,tokens,tokens_without_slang,text_fin,sentiment
@sulistya83,2023-12-22T16:13:58Z,1,buzzer menguasai youtube beban kita di ekonomi adalah utang negara t apbn t bunga utang ℅ apbn itu pr indonesia bersama di ekonomi selama hanya bangun utang bangun utang indoensia akan menunggu kolapsnya sajaapalagi investasi di infra menghasilkan ℅ pertumbuhan ekonomi semu bayar utang darimana dari utang atau dari kenaikan pajak,True,"['buzzer', 'menguasai', 'youtube', 'beban', 'ekonomi', 'utang', 'negara', 't', 'apbn', 't', 'bunga', 'utang', '℅', 'apbn', 'pr', 'indonesia', 'ekonomi', 'bangun', 'utang', 'bangun', 'utang', 'indoensia', 'menunggu', 'kolapsnya', 'sajaapalagi', 'investasi', 'infra', 'menghasilkan', '℅', 'pertumbuhan', 'ekonomi', 'semu', 'bayar', 'utang', 'darimana', 'utang', 'kenaikan', 'pajak']","['buzzer', 'menguasai', 'youtube', 'beban', 'ekonomi', 'utang', 'negara', 't', 'apbn', 't', 'bunga', 'utang', '℅', 'apbn', 'pr', 'indonesia', 'ekonomi', 'bangun', 'utang', 'bangun', 'utang', 'indoensia', 'menunggu', 'kolapsnya', 'sajaapalagi', 'investasi', 'infra', 'menghasilkan', '℅', 'pertumbuhan', 'ekonomi', 'semu', 'bayar', 'utang', 'darimana', 'utang', 'kenaikan', 'pajak']",buzzer menguasai youtube beban ekonomi utang negara  apbn  bunga utang ℅ apbn pr indonesia ekonomi bangun utang bangun utang indoensia menunggu kolapsnya sajaapalagi investasi infra menghasilkan ℅ pertumbuhan ekonomi semu bayar utang darimana utang kenaikan pajak,negative
@ryanslowjigaja6827,2023-12-22T16:13:53Z,38,tiap gibran ngomong kok saya degan ya 😅😅 khawatir dia salah ngomong 😅🙏,True,"['gibran', 'mengomong', 'degan', 'ya', '😅', '😅', 'khawatir', 'salah', 'mengomong', '😅', '🙏']","['gibran', 'mengomong', 'degan', 'ya', '😅', '😅', 'khawatir', 'salah', 'mengomong', '😅', '🙏']",gibran mengomong degan  😅 😅 khawatir salah mengomong 😅 🙏,negative
@rudisariah5002,2023-12-22T16:13:53Z,0,narasumber brisik ngomong gak jelasjgn panggil lagi mba nanacari yg menerangkan debat bukakan menjelekan lawan apa lagi pada ngomong semua gak jelas siapa yg di dengerincari narasumber yg kalem berkualitas dikit lah,True,"['narasumber', 'brisik', 'mengomong', 'enggak', 'jelasjgn', 'panggil', 'mbak', 'nanacari', 'yang', 'menerangkan', 'debat', 'bukakan', 'menjelekkan', 'lawan', 'mengomong', 'enggak', 'yang', 'dengerincari', 'narasumber', 'yang', 'kalem', 'berkualitas', 'dikit']","['narasumber', 'brisik', 'mengomong', 'enggak', 'jelasjgn', 'panggil', 'mbak', 'nanacari', 'yang', 'menerangkan', 'debat', 'bukakan', 'menjelekkan', 'lawan', 'mengomong', 'enggak', 'yang', 'dengerincari', 'narasumber', 'yang', 'kalem', 'berkualitas', 'dikit']",narasumber brisik mengomong  jelasjgn panggil mbak nanacari  menerangkan debat bukakan menjelekkan lawan mengomong   dengerincari narasumber  kalem berkualitas dikit,negative
@bobiambriputra759,2023-12-22T16:13:35Z,0,gibran😂,True,"['gibran', '😂']","['gibran', '😂']",gibran 😂,positive
@rati4296,2023-12-22T16:13:34Z,1,✌️✌️✌️✌️✌️ menang satu putaran,True,"['✌', '️', '✌', '️', '✌', '️', '✌', '️', '✌', '️', 'menang', 'putaran']","['✌', '️', '✌', '️', '✌', '️', '✌', '️', '✌', '️', 'menang', 'putaran']",✌ ️ ✌ ️ ✌ ️ ✌ ️ ✌ ️ menang putaran,positive
@ikhsanfadillah4913,2023-12-22T16:13:25Z,211,mau apapun pilihannya mau muji gimanapun pilihannya semoga jangan sampai ada perpecahan semoga yang terpilih adalah yang terbaik buat negara ini,True,"['apapun', 'pilihannya', 'muji', 'gimanapun', 'pilihannya', 'semoga', 'perpecahan', 'semoga', 'terpilih', 'terbaik', 'negara']","['apapun', 'pilihannya', 'muji', 'gimanapun', 'pilihannya', 'semoga', 'perpecahan', 'semoga', 'terpilih', 'terbaik', 'negara']",apapun pilihannya muji gimanapun pilihannya semoga perpecahan semoga terpilih terbaik negara,negative
@wahyunideandra3989,2023-12-22T16:13:19Z,1,gibran aku padamu,True,"['gibran', 'padamu']","['gibran', 'padamu']",gibran padamu,negative
@akewsugawa6578,2023-12-22T16:13:18Z,0,males liat komen semua pada ke gibrab😂,True,"['malas', 'lihat', 'komen', 'gibrab', '😂']","['malas', 'lihat', 'komen', 'gibrab', '😂']",malas  komen gibrab 😂,negative
@user-zg2zt8mz8h,2023-12-22T16:13:17Z,0,anak muda juga pintar ngmong 🤣🤣,True,"['anak', 'muda', 'pintar', 'ngmong', '🤣', '🤣']","['anak', 'muda', 'pintar', 'ngmong', '🤣', '🤣']",anak muda pintar ngmong 🤣 🤣,positive
@wayannelsonmandela5763,2023-12-22T16:13:15Z,0,mantap mas gibran,True,"['mantap', 'mas', 'gibran']","['mantap', 'mas', 'gibran']",mantap mas gibran,positive
@asyifasalsabila7719,2023-12-22T16:13:09Z,0,keren bgt pak gibran😭😭🫶🏻,True,"['keren', 'banget', 'gibran', '😭', '😭', '🫶🏻']","['keren', 'banget', 'gibran', '😭', '😭', '🫶🏻']",keren  gibran 😭 😭 🫶🏻,positive
@Hisyamsinggih,2023-12-22T16:13:07Z,238,klo bapak jokowi nonton pasti kaget saya udah dagdig dug nih teryata anak saya keren sekaliii❤❤😊,True,"['kalo', 'jokowi', 'menonton', 'kaget', 'sudah', 'dagdig', 'dug', 'nih', 'teryata', 'anak', 'keren', 'sekaliii', '❤', '❤', '😊']","['kalo', 'jokowi', 'menonton', 'kaget', 'sudah', 'dagdig', 'dug', 'nih', 'teryata', 'anak', 'keren', 'sekaliii', '❤', '❤', '😊']", jokowi menonton kaget  dagdig dug  teryata anak keren sekaliii ❤ ❤ 😊,positive
@zulfahmisantriacehfahmi,2023-12-22T16:13:04Z,1,tetap amin aja dulu😅❤❤❤❤,True,"['amin', 'saja', '😅', '❤', '❤', '❤', '❤']","['amin', 'saja', '😅', '❤', '❤', '❤', '❤']",amin  😅 ❤ ❤ ❤ ❤,positive
@user-zg2zt8mz8h,2023-12-22T16:12:47Z,9,senior puncat 😂😂😂 hebat mas gibran ✌️✌️✌️,True,"['senior', 'puncat', '😂', '😂', '😂', 'hebat', 'mas', 'gibran', '✌', '️', '✌', '️', '✌', '️']","['senior', 'puncat', '😂', '😂', '😂', 'hebat', 'mas', 'gibran', '✌', '️', '✌', '️', '✌', '️']",senior puncat 😂 😂 😂 hebat mas gibran ✌ ️ ✌ ️ ✌ ️,positive
@sitingaisah321,2023-12-22T16:12:42Z,597,saya bangga bangettt sama gibran yg paling muda simpletegasgk bikin bingungmampu mejwb semua pertanyaan yg dilontarkan sesepuh yg udah lama berpengalaman didunia politik semangattt pak gibrantetap rendah hatisabar,True,"['bangga', 'banget', 'gibran', 'yang', 'muda', 'simpletegasgk', 'bikin', 'bingungmampu', 'mejwb', 'yang', 'dilontarkan', 'sesepuh', 'yang', 'sudah', 'berpengalaman', 'didunia', 'politik', 'semangat', 'gibrantetap', 'rendah', 'hatisabar']","['bangga', 'banget', 'gibran', 'yang', 'muda', 'simpletegasgk', 'bikin', 'bingungmampu', 'mejwb', 'yang', 'dilontarkan', 'sesepuh', 'yang', 'sudah', 'berpengalaman', 'didunia', 'politik', 'semangat', 'gibrantetap', 'rendah', 'hatisabar']",bangga  gibran  muda simpletegasgk  bingungmampu mejwb  dilontarkan sesepuh   berpengalaman didunia politik semangat gibrantetap rendah hatisabar,positive
@idriskurniawan7671,2023-12-22T16:12:41Z,0,biaya pendidikan sd smp sma perguruan tinggi swasta mahal banget 😭😭,True,"['biaya', 'pendidikan', 'sd', 'sampai', 'sama', 'perguruan', 'swasta', 'mahal', 'banget', '😭', '😭']","['biaya', 'pendidikan', 'sd', 'sampai', 'sama', 'perguruan', 'swasta', 'mahal', 'banget', '😭', '😭']",biaya pendidikan sd sampai  perguruan swasta mahal  😭 😭,negative
@thesikocap7217,2023-12-22T16:12:33Z,2,timses dan panas nyerang fadli son 🤣,True,"['timses', 'panas', 'menyerang', 'fadli', 'son', '🤣']","['timses', 'panas', 'menyerang', 'fadli', 'son', '🤣']",timses panas menyerang fadli son 🤣,positive
@naylanovitaalzuro8134,2023-12-22T16:12:31Z,136,siapa yg bilang gibran blimbing sayurlihat cara debatnya sunguh berkelas dan mematikan setiap lawan,True,"['yang', 'bilang', 'gibran', 'blimbing', 'sayurlihat', 'debatnya', 'sunguh', 'berkelas', 'mematikan', 'lawan']","['yang', 'bilang', 'gibran', 'blimbing', 'sayurlihat', 'debatnya', 'sunguh', 'berkelas', 'mematikan', 'lawan']",  gibran blimbing sayurlihat debatnya sunguh berkelas mematikan lawan,positive
@JonoLono-dw4vy,2023-12-22T16:12:29Z,4,gak nyangka sama gibran ternyata dia beneran berbobot,True,"['enggak', 'menyangka', 'gibran', 'benaran', 'berbobot']","['enggak', 'menyangka', 'gibran', 'benaran', 'berbobot']", menyangka gibran benaran berbobot,positive
@user-fj7ry9el2m,2023-12-22T16:12:27Z,1,muhaimin kalah dri gibran kasihan anis cawapresx,True,"['muhaimin', 'kalah', 'dari', 'gibran', 'kasihan', 'anis', 'cawapresx']","['muhaimin', 'kalah', 'dari', 'gibran', 'kasihan', 'anis', 'cawapresx']",muhaimin kalah  gibran kasihan anis cawapresx,neutral
@widijelajah8696,2023-12-22T16:12:18Z,0,😂 kunjungan mrlebihi jogja dr hongkong 😂 ngimpi,True,"['😂', 'kunjungan', 'mrlebihi', 'jogja', 'dari', 'hongkong', '😂', 'mimpi']","['😂', 'kunjungan', 'mrlebihi', 'jogja', 'dari', 'hongkong', '😂', 'mimpi']",😂 kunjungan mrlebihi jogja  hongkong 😂 mimpi,negative
@fandyturangga2479,2023-12-22T16:12:16Z,0,anak muda yang hebat,True,"['anak', 'muda', 'hebat']","['anak', 'muda', 'hebat']",anak muda hebat,positive
@user-zg2zt8mz8h,2023-12-22T16:12:15Z,0,saya bner optimis jawa barat menang muntlak ✌️✌️✌️,True,"['benar', 'optimis', 'jawa', 'barat', 'menang', 'muntlak', '✌', '️', '✌', '️', '✌', '️']","['benar', 'optimis', 'jawa', 'barat', 'menang', 'muntlak', '✌', '️', '✌', '️', '✌', '️']",benar optimis jawa barat menang muntlak ✌ ️ ✌ ️ ✌ ️,positive
@defiafriantosiraitsirait4286,2023-12-22T16:12:12Z,2,wah cak imin dan pak mahfud kena libas ini sama mas gibrancuman mas gibran kurang tenang menyampaikan gagasannya tapi tetap masih ok lahmasih bisa diwajarkan,True,"['cak', 'imin', 'mahfud', 'kena', 'libas', 'mas', 'gibrancuman', 'mas', 'gibran', 'tenang', 'gagasannya', 'ok', 'lahmasih', 'diwajarkan']","['cak', 'imin', 'mahfud', 'kena', 'libas', 'mas', 'gibrancuman', 'mas', 'gibran', 'tenang', 'gagasannya', 'ok', 'lahmasih', 'diwajarkan']",cak imin mahfud kena libas mas gibrancuman mas gibran tenang gagasannya ok lahmasih diwajarkan,negative
@martuarajasiregar3457,2023-12-22T16:12:11Z,0,good job pak gibran 👍🏿,True,"['good', 'job', 'gibran', '👍', '🏿']","['good', 'job', 'gibran', '👍', '🏿']",good job gibran 👍 🏿,positive
@suhendrikl53,2023-12-22T16:12:08Z,0,emang nomor wakil nya itu kureng ga sii pak anies ny cerdas kenapa pilih dia pak anies mending anak pa sby,True,"['memang', 'nomor', 'wakil', 'nya', 'kureng', 'enggak', 'sih', 'anies', 'nya', 'cerdas', 'pilih', 'anies', 'mending', 'anak', 'apa', 'surabaya']","['memang', 'nomor', 'wakil', 'nya', 'kureng', 'enggak', 'sih', 'anies', 'nya', 'cerdas', 'pilih', 'anies', 'mending', 'anak', 'apa', 'surabaya']",memang nomor wakil  kureng   anies  cerdas pilih anies mending anak apa surabaya,negative
@elfanora4103,2023-12-22T16:12:05Z,7,pas debat lumayan si gibran tp setelah selesai debat wartawan mao nanya knp dia gak mai jawab ya malah kabur lg cuma pak probowo yg jawab,True,"['pas', 'debat', 'lumayan', 'sih', 'gibran', 'tapi', 'selesai', 'debat', 'wartawan', 'mau', 'nanya', 'kenapa', 'enggak', 'mau', 'ya', 'kabur', 'lagi', 'probowo', 'yang']","['pas', 'debat', 'lumayan', 'sih', 'gibran', 'tapi', 'selesai', 'debat', 'wartawan', 'mau', 'nanya', 'kenapa', 'enggak', 'mau', 'ya', 'kabur', 'lagi', 'probowo', 'yang']",pas debat lumayan  gibran  selesai debat wartawan mau nanya kenapa  mau  kabur lagi probowo ,negative
@HasanBasri-ib4bh,2023-12-22T16:12:01Z,1,✌️,True,"['✌', '️']","['✌', '️']",✌ ️,positive
@user-gz6uu9ry2y,2023-12-22T16:11:59Z,0,lah si fadlizon abis diet keras kah kok jadi kurus dan lemes gitu apa salah apa gemana,True,"['sih', 'fadlizon', 'habis', 'diet', 'keras', 'kah', 'kurus', 'lemes', 'begitu', 'salah', 'gemana']","['sih', 'fadlizon', 'habis', 'diet', 'keras', 'kah', 'kurus', 'lemes', 'begitu', 'salah', 'gemana']", fadlizon habis diet keras kah kurus lemes begitu salah gemana,negative
@rosediana9785,2023-12-22T16:11:57Z,1,debat apaaaaadebat setingan menyebutkan sgie dengan menyebutkan menggunakan abjad indonesia 🤣🤣🤣 ini terlihat jelas pertanyaan bukan dari otaknya tapi hasil setingan orang lain 🤣🤣🤣🤣 pertanyaan panelis terjawab karena sudah ada bocoran dan kisi kisi seperti yang diberikan ke bapaknya pada th dan terbukti ketika pertanyaan random terlihat linglung ga nyambung,True,"['debat', 'apaaaaadebat', 'setingan', 'sgie', 'abjad', 'indonesia', '🤣', '🤣', '🤣', 'otaknya', 'hasil', 'setingan', 'orang', '🤣', '🤣', '🤣', '🤣', 'panelis', 'terjawab', 'bocoran', 'kisi', 'kisi', 'bapaknya', 'th', 'terbukti', 'random', 'linglung', 'enggak', 'menyambung']","['debat', 'apaaaaadebat', 'setingan', 'sgie', 'abjad', 'indonesia', '🤣', '🤣', '🤣', 'otaknya', 'hasil', 'setingan', 'orang', '🤣', '🤣', '🤣', '🤣', 'panelis', 'terjawab', 'bocoran', 'kisi', 'kisi', 'bapaknya', 'th', 'terbukti', 'random', 'linglung', 'enggak', 'menyambung']",debat apaaaaadebat setingan sgie abjad indonesia 🤣 🤣 🤣 otaknya hasil setingan  🤣 🤣 🤣 🤣 panelis terjawab bocoran kisi kisi bapaknya th terbukti random linglung  menyambung,negative
@jendeladuniaid25,2023-12-22T16:11:57Z,0,dengan adanya debat ini membuktikan lemahnya iq orang indonesia karena indonesia punya ideologis kebaratan debat ini apa yg dicari jika kepintaran dan kepandaian sudah pasti mahfud md seakan dosen mengajari anak smp pemimpin indonesia hanya butuh populer dan banyak uang dijamin menang iq itu nomer ke kenapa indonesia yg katanya negara maju tidak bisa menggaet probowo dengan mahfud karena bukan keadilan yg mereka inginkan cuma cari duit,True,"['debat', 'membuktikan', 'lemahnya', 'iq', 'orang', 'indonesia', 'indonesia', 'ideologis', 'kebaratan', 'debat', 'yang', 'dicari', 'kepintaran', 'kepandaian', 'mahfud', 'md', 'seakan', 'dosen', 'mengajari', 'anak', 'sampai', 'pemimpin', 'indonesia', 'butuh', 'populer', 'uang', 'dijamin', 'menang', 'iq', 'nomer', 'indonesia', 'yang', 'negara', 'maju', 'menggaet', 'probowo', 'mahfud', 'keadilan', 'yang', 'cari', 'duit']","['debat', 'membuktikan', 'lemahnya', 'iq', 'orang', 'indonesia', 'indonesia', 'ideologis', 'kebaratan', 'debat', 'yang', 'dicari', 'kepintaran', 'kepandaian', 'mahfud', 'md', 'seakan', 'dosen', 'mengajari', 'anak', 'sampai', 'pemimpin', 'indonesia', 'butuh', 'populer', 'uang', 'dijamin', 'menang', 'iq', 'nomer', 'indonesia', 'yang', 'negara', 'maju', 'menggaet', 'probowo', 'mahfud', 'keadilan', 'yang', 'cari', 'duit']",debat membuktikan lemahnya iq  indonesia indonesia ideologis kebaratan debat  dicari kepintaran kepandaian mahfud md seakan dosen mengajari anak sampai pemimpin indonesia butuh populer uang dijamin menang iq nomer indonesia  negara maju menggaet probowo mahfud keadilan  cari duit,negative
@asepzhena463,2023-12-22T16:11:55Z,4,keren gibran aku padamu no,True,"['keren', 'gibran', 'padamu', 'no']","['keren', 'gibran', 'padamu', 'no']",keren gibran padamu ,positive
@huskeyhuskey8763,2023-12-22T16:11:53Z,1,jangan panggil aku anak kecil paman 😅,True,"['panggil', 'anak', 'paman', '😅']","['panggil', 'anak', 'paman', '😅']",panggil anak paman 😅,negative
@dawalsayr9078,2023-12-22T16:11:49Z,4,boooom semua buzzer dan terdiam tidak sesuai harapan 😂😂😂 makan tuh,True,"['boooom', 'buzzer', 'terdiam', 'sesuai', 'harapan', '😂', '😂', '😂', 'makan', 'tuh']","['boooom', 'buzzer', 'terdiam', 'sesuai', 'harapan', '😂', '😂', '😂', 'makan', 'tuh']",boooom buzzer terdiam sesuai harapan 😂 😂 😂 makan tuh,negative
@user-zg2zt8mz8h,2023-12-22T16:11:45Z,27,senior kalah debat sama junior 😂😂😂😂 keren mas gibran sprti bapa nya ✌️✌️✌️✌️,True,"['senior', 'kalah', 'debat', 'junior', '😂', '😂', '😂', '😂', 'keren', 'mas', 'gibran', 'seperti', 'bapa', 'nya', '✌', '️', '✌', '️', '✌', '️', '✌', '️']","['senior', 'kalah', 'debat', 'junior', '😂', '😂', '😂', '😂', 'keren', 'mas', 'gibran', 'seperti', 'bapa', 'nya', '✌', '️', '✌', '️', '✌', '️', '✌', '️']",senior kalah debat junior 😂 😂 😂 😂 keren mas gibran seperti bapa  ✌ ️ ✌ ️ ✌ ️ ✌ ️,positive
@harieko876,2023-12-22T16:11:41Z,0,gibran ❤,True,"['gibran', '❤']","['gibran', '❤']",gibran ❤,positive
@inkalbeiby1687,2023-12-22T16:11:30Z,0,pilih presiden yg berani hukum mati koruptorpilih presiden yg berani ambil semua harta kekayaan koruptor buat negara dan rakyat realistis ajjaada yg berani saya rasa mustahil saat inimasalah kita itu akarnya korupsi,True,"['pilih', 'presiden', 'yang', 'berani', 'hukum', 'mati', 'koruptorpilih', 'presiden', 'yang', 'berani', 'ambil', 'harta', 'kekayaan', 'koruptor', 'negara', 'rakyat', 'realistis', 'ajjaada', 'yang', 'berani', 'mustahil', 'inimasalah', 'akarnya', 'korupsi']","['pilih', 'presiden', 'yang', 'berani', 'hukum', 'mati', 'koruptorpilih', 'presiden', 'yang', 'berani', 'ambil', 'harta', 'kekayaan', 'koruptor', 'negara', 'rakyat', 'realistis', 'ajjaada', 'yang', 'berani', 'mustahil', 'inimasalah', 'akarnya', 'korupsi']",pilih presiden  berani hukum mati koruptorpilih presiden  berani ambil harta kekayaan koruptor negara rakyat realistis ajjaada  berani mustahil inimasalah akarnya korupsi,positive
@murtini169,2023-12-22T16:11:22Z,0,gratis opo mas gibran ra percoyo aku,True,"['gratis', 'opo', 'mas', 'gibran', 'ra', 'percoyo']","['gratis', 'opo', 'mas', 'gibran', 'ra', 'percoyo']",gratis opo mas gibran ra percoyo,neutral
@bintangkecil6844,2023-12-22T16:11:21Z,0,saatnya anak muda gas gibran,True,"['anak', 'muda', 'gas', 'gibran']","['anak', 'muda', 'gas', 'gibran']",anak muda gas gibran,neutral
@femiseksi7095,2023-12-22T16:11:19Z,549,kali ini gibran yg jadi penguasa panggung mantap benar seorang praktisi bukan ahli retorika😄,True,"['kali', 'gibran', 'yang', 'penguasa', 'panggung', 'mantap', 'praktisi', 'ahli', 'retorika', '😄']","['kali', 'gibran', 'yang', 'penguasa', 'panggung', 'mantap', 'praktisi', 'ahli', 'retorika', '😄']",kali gibran  penguasa panggung mantap praktisi ahli retorika 😄,positive
@odychuuu7275,2023-12-22T16:11:14Z,1,kolot banget pemikirin timses pemikiran paslon no jauh kayak bapak engga ngerti pemikiran milenial wkwk,True,"['kolot', 'banget', 'pemikirin', 'timses', 'pemikiran', 'paslon', 'no', 'kayak', 'enggak', 'mengerti', 'pemikiran', 'milenial', 'wkwk']","['kolot', 'banget', 'pemikirin', 'timses', 'pemikiran', 'paslon', 'no', 'kayak', 'enggak', 'mengerti', 'pemikiran', 'milenial', 'wkwk']",kolot  pemikirin timses pemikiran paslon    mengerti pemikiran milenial wkwk,negative
@aisyahvaneshya1234,2023-12-22T16:11:09Z,0,tetap jokowi presidenku ❤❤,True,"['jokowi', 'presidenku', '❤', '❤']","['jokowi', 'presidenku', '❤', '❤']",jokowi presidenku ❤ ❤,positive
@azisisback7835,2023-12-22T16:11:09Z,19,gilaaa gibran diluar ekspektasi mantappppp,True,"['gila', 'gibran', 'diluar', 'ekspektasi', 'mantappppp']","['gila', 'gibran', 'diluar', 'ekspektasi', 'mantappppp']",gila gibran diluar ekspektasi mantappppp,positive
@ujangmulyana4716,2023-12-22T16:11:00Z,97,ternyata apa yg diragukan para politisi tua tidak terbukti gibran mampu mengimbangi dua kandidat wapres hebat gibran akan menjadi pemenang pilpres lanjut terus,True,"['yang', 'diragukan', 'politisi', 'tua', 'terbukti', 'gibran', 'mengimbangi', 'kandidat', 'wapres', 'hebat', 'gibran', 'pemenang', 'pilpres']","['yang', 'diragukan', 'politisi', 'tua', 'terbukti', 'gibran', 'mengimbangi', 'kandidat', 'wapres', 'hebat', 'gibran', 'pemenang', 'pilpres']", diragukan politisi tua terbukti gibran mengimbangi kandidat wapres hebat gibran pemenang pilpres,positive
@user-zm8vf5gj9o,2023-12-22T16:10:55Z,1,kereennnn amin banyak ngomongmundur aja lu yeee😂😂😂😂,True,"['kereennnn', 'amin', 'ngomongmundur', 'saja', 'lu', 'ya', '😂', '😂', '😂', '😂']","['kereennnn', 'amin', 'ngomongmundur', 'saja', 'lu', 'ya', '😂', '😂', '😂', '😂']",kereennnn amin ngomongmundur  lu  😂 😂 😂 😂,negative
@jap7832,2023-12-22T16:10:36Z,0,pertanyaan pertama yg di jawab cak imin sudah di kerjakan pemerintahan saat ini 😅 apanya yg mau di rubah yg betul di teruskan,True,"['yang', 'cak', 'imin', 'kerjakan', 'pemerintahan', '😅', 'apanya', 'yang', 'rubah', 'yang', 'teruskan']","['yang', 'cak', 'imin', 'kerjakan', 'pemerintahan', '😅', 'apanya', 'yang', 'rubah', 'yang', 'teruskan']", cak imin kerjakan pemerintahan 😅 apanya  rubah  teruskan,negative
